,security,trade_date,open,close,low,high,volume,open_interest,pre_close,high_limit,change_pct,distance,MA5,MA10,MA20
1077,ZN9999.XSGE,2011-08-25,16890.0,17085.0,16880.0,17200.0,565640.0,290738.0,16910.0,17595.0,0.0103,0.0004,16912.0,16897.0,17276.5
1078,ZN9999.XSGE,2011-08-26,17155.0,17090.0,16950.0,17160.0,414012.0,280594.0,17085.0,17740.0,0.0003,0.0004,16953.0,16921.5,17194.25
1079,ZN9999.XSGE,2011-08-29,17100.0,17125.0,17065.0,17190.0,310960.0,282704.0,17090.0,17730.0,0.002,0.0005,17025.0,16928.5,17104.75
1080,ZN9999.XSGE,2011-08-30,17155.0,17315.0,17130.0,17420.0,400036.0,265772.0,17125.0,17795.0,0.0111,0.0006,17105.0,17009.5,17047.75
1081,ZN9999.XSGE,2011-08-31,17320.0,17360.0,17270.0,17380.0,248168.0,261666.0,17315.0,17980.0,0.0026,0.0007,17195.0,17048.0,16996.0
1082,ZN9999.XSGE,2011-09-01,17355.0,17205.0,17160.0,17375.0,334024.0,261318.0,17360.0,18015.0,-0.0089,0.0006,17219.0,17065.5,16943.75
1083,ZN9999.XSGE,2011-09-02,17180.0,17065.0,16985.0,17215.0,345056.0,274980.0,17205.0,17950.0,-0.0081,0.0005,17214.0,17083.5,16938.75
1084,ZN9999.XSGE,2011-09-05,17015.0,16945.0,16920.0,17165.0,382320.0,264074.0,17065.0,17760.0,-0.007,0.0004,17178.0,17101.5,16948.25
1085,ZN9999.XSGE,2011-09-06,16940.0,16855.0,16670.0,16995.0,457888.0,264250.0,16945.0,17700.0,-0.0053,0.0003,17086.0,17095.5,16971.0
1086,ZN9999.XSGE,2011-09-07,16975.0,17145.0,16900.0,17160.0,311460.0,251350.0,16855.0,17495.0,0.0172,0.0007,17043.0,17119.0,16992.75
1087,ZN9999.XSGE,2011-09-08,17200.0,17070.0,17055.0,17215.0,217558.0,243396.0,17145.0,17700.0,-0.0044,0.0006,17016.0,17117.5,17007.25
1088,ZN9999.XSGE,2011-09-09,17080.0,17125.0,17035.0,17200.0,241242.0,233574.0,17070.0,17820.0,0.0032,0.0007,17028.0,17121.0,17021.25
1089,ZN9999.XSGE,2011-09-13,17030.0,16945.0,16820.0,17055.0,318610.0,231778.0,17125.0,17800.0,-0.0105,0.0002,17028.0,17103.0,17015.75
1090,ZN9999.XSGE,2011-09-14,16980.0,16710.0,16635.0,17055.0,341138.0,231454.0,16945.0,17600.0,-0.0139,-0.0016,16999.0,17042.5,17026.0
1091,ZN9999.XSGE,2011-09-15,16820.0,16750.0,16685.0,16865.0,254758.0,213382.0,16710.0,17490.0,0.0024,-0.0114,16920.0,16981.5,17014.75
1092,ZN9999.XSGE,2011-09-16,16825.0,16845.0,16730.0,16900.0,195422.0,202944.0,16750.0,17440.0,0.0057,-0.0017,16875.0,16945.5,17005.5
1093,ZN9999.XSGE,2011-09-19,16700.0,16210.0,16205.0,16700.0,190772.0,194272.0,16845.0,17505.0,-0.0377,-0.0118,16692.0,16860.0,16971.75
1094,ZN9999.XSGE,2011-09-20,16280.0,16285.0,16175.0,16350.0,124662.0,173160.0,16210.0,17070.0,0.0046,-0.0223,16560.0,16794.0,16947.75
1095,ZN9999.XSGE,2011-09-21,16200.0,16365.0,16005.0,16395.0,129156.0,149588.0,16285.0,16905.0,0.0049,-0.0031,16491.0,16745.0,16920.25
1096,ZN9999.XSGE,2011-09-22,16090.0,15855.0,15400.0,16130.0,397524.0,210332.0,16365.0,16970.0,-0.0312,-0.003,16312.0,16616.0,16867.5
1097,ZN9999.XSGE,2011-09-23,15450.0,15055.0,14980.0,15555.0,590264.0,214696.0,15855.0,16575.0,-0.0505,-0.0031,15954.0,16414.5,16766.0
1098,ZN9999.XSGE,2011-09-26,14965.0,14340.0,14340.0,15190.0,587122.0,230142.0,15055.0,15870.0,-0.0475,-0.0028,15580.0,16136.0,16628.5
1099,ZN9999.XSGE,2011-09-27,14925.0,14975.0,14660.0,15225.0,544936.0,216132.0,14340.0,15380.0,0.0443,-0.0011,15318.0,15939.0,16521.0
1100,ZN9999.XSGE,2011-09-28,15105.0,15005.0,14680.0,15150.0,548658.0,214656.0,14975.0,15545.0,0.002,-0.0007,15046.0,15768.5,16405.5
1101,ZN9999.XSGE,2011-09-29,14130.0,14685.0,14130.0,14700.0,525820.0,197216.0,15005.0,15540.0,-0.0213,-0.0007,14812.0,15562.0,16271.75
1102,ZN9999.XSGE,2011-09-30,14790.0,15400.0,14695.0,15410.0,400770.0,194430.0,14685.0,15410.0,0.0487,0.0001,14881.0,15417.5,16181.5
1103,ZN9999.XSGE,2011-10-10,15170.0,15110.0,15030.0,15365.0,293746.0,201016.0,15400.0,15670.0,-0.0188,-0.0001,15035.0,15307.5,16083.75
1104,ZN9999.XSGE,2011-10-11,15395.0,15135.0,15070.0,15415.0,314892.0,215372.0,15110.0,15765.0,0.0017,0.0001,15067.0,15192.5,15993.25
1105,ZN9999.XSGE,2011-10-12,15020.0,15205.0,14860.0,15255.0,398854.0,211770.0,15135.0,15865.0,0.0046,0.0002,15107.0,15076.5,15910.75
1106,ZN9999.XSGE,2011-10-13,15155.0,15160.0,15085.0,15280.0,252026.0,200876.0,15205.0,15700.0,-0.003,0.0002,15202.0,15007.0,15811.5
1107,ZN9999.XSGE,2011-10-14,15080.0,15295.0,15075.0,15370.0,246792.0,186592.0,15160.0,15775.0,0.0089,0.0004,15181.0,15031.0,15722.75
1108,ZN9999.XSGE,2011-10-17,15290.0,15260.0,15215.0,15415.0,192852.0,181938.0,15295.0,15835.0,-0.0023,0.0004,15211.0,15123.0,15629.5
1109,ZN9999.XSGE,2011-10-18,15080.0,14515.0,14430.0,15100.0,373154.0,183340.0,15260.0,15915.0,-0.0488,-0.0,15087.0,15077.0,15508.0
1110,ZN9999.XSGE,2011-10-19,14720.0,14605.0,14500.0,14825.0,232210.0,156286.0,14515.0,15290.0,0.0062,0.0001,14967.0,15037.0,15402.75
1111,ZN9999.XSGE,2011-10-20,14200.0,13850.0,13780.0,14245.0,622742.0,234748.0,14605.0,15230.0,-0.0517,-0.0003,14705.0,14953.5,15257.75
1112,ZN9999.XSGE,2011-10-21,14120.0,14300.0,13950.0,14395.0,575068.0,219884.0,13850.0,14480.0,0.0325,0.0001,14506.0,14843.5,15130.5
1113,ZN9999.XSGE,2011-10-24,14520.0,15040.0,14385.0,15065.0,538346.0,217626.0,14300.0,15065.0,0.0517,0.0006,14462.0,14836.5,15072.0
1114,ZN9999.XSGE,2011-10-25,15140.0,15035.0,14825.0,15500.0,958338.0,219600.0,15040.0,15500.0,-0.0003,0.0006,14566.0,14826.5,15009.5
1115,ZN9999.XSGE,2011-10-26,14750.0,14945.0,14735.0,15175.0,583648.0,225084.0,15035.0,15755.0,-0.006,0.0005,14634.0,14800.5,14938.5
1116,ZN9999.XSGE,2011-10-27,15020.0,15145.0,14995.0,15190.0,417834.0,226804.0,14945.0,15565.0,0.0134,0.0007,14893.0,14799.0,14903.0
1117,ZN9999.XSGE,2011-10-28,15600.0,15420.0,15325.0,15780.0,527006.0,222562.0,15145.0,15780.0,0.0182,0.0009,15117.0,14811.5,14921.25
1118,ZN9999.XSGE,2011-10-31,15475.0,15335.0,15135.0,15680.0,626848.0,232058.0,15420.0,16110.0,-0.0055,0.0009,15176.0,14819.0,14971.0
1119,ZN9999.XSGE,2011-11-01,15435.0,15305.0,15290.0,15545.0,499646.0,227930.0,15335.0,16050.0,-0.002,0.0009,15230.0,14898.0,14987.5
1120,ZN9999.XSGE,2011-11-02,15015.0,15325.0,14985.0,15330.0,413060.0,221008.0,15305.0,16010.0,0.0013,0.0011,15306.0,14970.0,15003.5
1121,ZN9999.XSGE,2011-11-03,15240.0,15045.0,15010.0,15310.0,324364.0,216368.0,15325.0,15740.0,-0.0183,0.0006,15286.0,15089.5,15021.5
1122,ZN9999.XSGE,2011-11-04,15305.0,15550.0,15300.0,15565.0,357116.0,206364.0,15045.0,15790.0,0.0336,0.0023,15312.0,15214.5,15029.0
1123,ZN9999.XSGE,2011-11-07,15480.0,15345.0,15265.0,15490.0,236860.0,199890.0,15550.0,16060.0,-0.0132,0.0023,15314.0,15245.0,15040.75
1124,ZN9999.XSGE,2011-11-08,15420.0,15325.0,15250.0,15460.0,243090.0,196200.0,15345.0,15970.0,-0.0013,0.0116,15318.0,15274.0,15050.25
1125,ZN9999.XSGE,2011-11-09,15500.0,15455.0,15370.0,15540.0,252862.0,191386.0,15325.0,15950.0,0.0085,0.0015,15344.0,15325.0,15062.75
1126,ZN9999.XSGE,2011-11-10,15085.0,14510.0,14510.0,15090.0,548888.0,238056.0,15455.0,16055.0,-0.0611,-0.0039,15237.0,15261.5,15030.25
1127,ZN9999.XSGE,2011-11-11,14680.0,14760.0,14630.0,14820.0,273660.0,199940.0,14510.0,15250.0,0.0172,-0.0026,15079.0,15195.5,15003.5
1128,ZN9999.XSGE,2011-11-14,15045.0,15430.0,15030.0,15590.0,344610.0,185264.0,14760.0,15590.0,0.0454,0.0019,15096.0,15205.0,15012.0
1129,ZN9999.XSGE,2011-11-15,15285.0,15305.0,15200.0,15375.0,173730.0,171054.0,15430.0,15935.0,-0.0081,0.0007,15092.0,15205.0,15051.5
1130,ZN9999.XSGE,2011-11-16,15280.0,15125.0,15020.0,15430.0,197476.0,158580.0,15305.0,15900.0,-0.0118,-0.0005,15026.0,15185.0,15077.5
1131,ZN9999.XSGE,2011-11-17,15285.0,15245.0,15050.0,15360.0,174530.0,142414.0,15125.0,15805.0,0.0079,0.0003,15173.0,15205.0,15147.25
1132,ZN9999.XSGE,2011-11-18,14790.0,15045.0,14680.0,15060.0,116082.0,127980.0,15245.0,15795.0,-0.0131,-0.0011,15230.0,15154.5,15184.5
1133,ZN9999.XSGE,2011-11-21,15095.0,15155.0,15035.0,15200.0,241634.0,176058.0,15045.0,15550.0,0.0073,-0.0005,15175.0,15135.5,15190.25
1134,ZN9999.XSGE,2011-11-22,15000.0,15170.0,14980.0,15235.0,269248.0,178318.0,15155.0,15715.0,0.001,-0.0004,15148.0,15120.0,15197.0
1135,ZN9999.XSGE,2011-11-23,15205.0,15065.0,15065.0,15290.0,238198.0,186852.0,15170.0,15745.0,-0.0069,-0.001,15136.0,15081.0,15203.0
1136,ZN9999.XSGE,2011-11-24,15050.0,15025.0,14665.0,15145.0,487034.0,193284.0,15065.0,15770.0,-0.0027,-0.0012,15092.0,15132.5,15197.0
1137,ZN9999.XSGE,2011-11-25,14870.0,14835.0,14770.0,14965.0,247562.0,203540.0,15025.0,15495.0,-0.0126,-0.002,15050.0,15140.0,15167.75
1138,ZN9999.XSGE,2011-11-28,15140.0,15170.0,15070.0,15250.0,252174.0,194320.0,14835.0,15460.0,0.0226,-0.0004,15053.0,15114.0,15159.5
1139,ZN9999.XSGE,2011-11-29,15200.0,15245.0,15135.0,15310.0,255942.0,190240.0,15170.0,15755.0,0.0049,-0.0001,15068.0,15108.0,15156.5
1140,ZN9999.XSGE,2011-11-30,15300.0,15115.0,15060.0,15325.0,225702.0,185342.0,15245.0,15835.0,-0.0085,-0.0008,15078.0,15107.0,15146.0
1141,ZN9999.XSGE,2011-12-01,16080.0,15800.0,15710.0,16080.0,318108.0,179470.0,15115.0,16080.0,0.0453,0.0054,15233.0,15162.5,15183.75
1142,ZN9999.XSGE,2011-12-02,15795.0,15795.0,15685.0,15800.0,158318.0,168332.0,15800.0,16445.0,-0.0003,0.0069,15425.0,15237.5,15196.0
1143,ZN9999.XSGE,2011-12-05,15855.0,15715.0,15650.0,15950.0,222364.0,172566.0,15795.0,16380.0,-0.0051,0.0036,15534.0,15293.5,15214.5
1144,ZN9999.XSGE,2011-12-06,15565.0,15670.0,15545.0,15695.0,181232.0,164136.0,15715.0,16350.0,-0.0029,0.0023,15619.0,15343.5,15231.75
1145,ZN9999.XSGE,2011-12-07,15765.0,15815.0,15660.0,15850.0,158164.0,156756.0,15670.0,16260.0,0.0093,0.0025,15759.0,15418.5,15249.75
1146,ZN9999.XSGE,2011-12-08,15730.0,15775.0,15640.0,15890.0,179630.0,149876.0,15815.0,16390.0,-0.0025,0.0015,15754.0,15493.5,15313.0
1147,ZN9999.XSGE,2011-12-09,15535.0,15650.0,15530.0,15685.0,162966.0,149424.0,15775.0,16360.0,-0.0079,0.0005,15725.0,15575.0,15357.5
1148,ZN9999.XSGE,2011-12-12,15730.0,15575.0,15505.0,15755.0,159190.0,144640.0,15650.0,16260.0,-0.0048,0.0,15697.0,15615.5,15364.75
1149,ZN9999.XSGE,2011-12-13,15370.0,15355.0,15340.0,15440.0,119228.0,142334.0,15575.0,16215.0,-0.0141,-0.0008,15634.0,15626.5,15367.25
1150,ZN9999.XSGE,2011-12-14,15210.0,14980.0,14965.0,15245.0,195216.0,152550.0,15355.0,16000.0,-0.0244,-0.0023,15467.0,15613.0,15360.0
1151,ZN9999.XSGE,2011-12-15,14485.0,14700.0,14485.0,14900.0,215432.0,129846.0,14980.0,15720.0,-0.0187,-0.005,15252.0,15503.0,15332.75
1152,ZN9999.XSGE,2011-12-16,14780.0,14950.0,14750.0,14960.0,161432.0,178564.0,14700.0,15320.0,0.017,-0.0032,15112.0,15418.5,15328.0
1153,ZN9999.XSGE,2011-12-19,14860.0,14785.0,14650.0,14895.0,295836.0,190276.0,14950.0,15450.0,-0.011,-0.0054,14954.0,15325.5,15309.5
1154,ZN9999.XSGE,2011-12-20,14800.0,14780.0,14700.0,14845.0,179620.0,193498.0,14785.0,15340.0,-0.0003,-0.0077,14839.0,15236.5,15290.0
1155,ZN9999.XSGE,2011-12-21,14940.0,14900.0,14855.0,14990.0,167622.0,189428.0,14780.0,15360.0,0.0081,-0.0063,14823.0,15145.0,15281.75
1156,ZN9999.XSGE,2011-12-22,14845.0,14865.0,14730.0,14900.0,213354.0,197048.0,14900.0,15510.0,-0.0023,-0.0062,14856.0,15054.0,15273.75
1157,ZN9999.XSGE,2011-12-23,14870.0,15000.0,14850.0,15045.0,220724.0,201872.0,14865.0,15415.0,0.0091,-0.001,14866.0,14989.0,15282.0
1158,ZN9999.XSGE,2011-12-26,14970.0,14640.0,14555.0,14980.0,369294.0,262970.0,15000.0,15560.0,-0.024,-0.0027,14837.0,14895.5,15255.5
1159,ZN9999.XSGE,2011-12-27,14600.0,14710.0,14585.0,14765.0,249160.0,236594.0,14640.0,15310.0,0.0048,-0.0015,14823.0,14831.0,15228.75
1160,ZN9999.XSGE,2011-12-28,14710.0,14755.0,14635.0,14795.0,190918.0,227400.0,14710.0,15300.0,0.0031,-0.0008,14794.0,14808.5,15210.75
1161,ZN9999.XSGE,2011-12-29,14460.0,14575.0,14455.0,14625.0,190856.0,236724.0,14755.0,15315.0,-0.0122,-0.001,14736.0,14796.0,15149.5
1162,ZN9999.XSGE,2011-12-30,14670.0,14795.0,14650.0,14825.0,196914.0,210060.0,14575.0,15145.0,0.0151,-0.0001,14695.0,14780.5,15099.5
1163,ZN9999.XSGE,2012-01-04,14945.0,14775.0,14755.0,14950.0,161098.0,206568.0,14795.0,15340.0,-0.0014,0.0,14722.0,14779.5,15052.5
1164,ZN9999.XSGE,2012-01-05,14755.0,14865.0,14735.0,14905.0,164172.0,201276.0,14775.0,15435.0,0.0061,0.0003,14753.0,14788.0,15012.25
1165,ZN9999.XSGE,2012-01-06,14750.0,14730.0,14605.0,14825.0,285768.0,225838.0,14865.0,15440.0,-0.0091,0.0001,14748.0,14771.0,14958.0
1166,ZN9999.XSGE,2012-01-09,14700.0,14740.0,14575.0,14770.0,214864.0,213386.0,14730.0,15280.0,0.0007,0.0002,14781.0,14758.5,14906.25
1167,ZN9999.XSGE,2012-01-10,14790.0,14920.0,14740.0,14980.0,175732.0,202486.0,14740.0,15280.0,0.0122,0.0006,14806.0,14750.5,14869.75
1168,ZN9999.XSGE,2012-01-11,15065.0,15080.0,14980.0,15105.0,154246.0,187656.0,14920.0,15430.0,0.0107,0.0009,14867.0,14794.5,14845.0
1169,ZN9999.XSGE,2012-01-12,15100.0,15185.0,14955.0,15225.0,178202.0,166672.0,15080.0,15630.0,0.007,0.0011,14931.0,14842.0,14836.5
1170,ZN9999.XSGE,2012-01-13,15265.0,15290.0,15160.0,15320.0,116710.0,143222.0,15185.0,15700.0,0.0069,0.0013,15043.0,14895.5,14852.0
1171,ZN9999.XSGE,2012-01-16,15175.0,15225.0,15040.0,15275.0,88670.0,123974.0,15290.0,15835.0,-0.0043,0.0013,15140.0,14960.5,14878.25
1172,ZN9999.XSGE,2012-01-17,15325.0,15525.0,15270.0,15610.0,291798.0,166468.0,15225.0,15860.0,0.0197,0.0024,15261.0,15033.5,14907.0
1173,ZN9999.XSGE,2012-01-18,15530.0,15505.0,15475.0,15590.0,155846.0,163906.0,15525.0,16085.0,-0.0013,0.0033,15346.0,15106.5,14943.0
1174,ZN9999.XSGE,2012-01-19,15570.0,15660.0,15550.0,15720.0,149958.0,150896.0,15505.0,16140.0,0.01,0.0102,15441.0,15186.0,14987.0
1175,ZN9999.XSGE,2012-01-20,15725.0,15855.0,15645.0,15900.0,140048.0,147966.0,15660.0,16250.0,0.0125,0.0069,15554.0,15298.5,15034.75
1176,ZN9999.XSGE,2012-01-30,16100.0,15940.0,15885.0,16360.0,260568.0,154660.0,15855.0,16390.0,0.0054,0.0023,15697.0,15418.5,15088.5
1177,ZN9999.XSGE,2012-01-31,16015.0,16065.0,15930.0,16100.0,189260.0,157006.0,15940.0,16750.0,0.0078,0.0013,15805.0,15533.0,15141.75
1178,ZN9999.XSGE,2012-02-01,15985.0,15775.0,15725.0,16050.0,227054.0,159868.0,16065.0,16650.0,-0.0181,0.0003,15859.0,15602.5,15198.5
1179,ZN9999.XSGE,2012-02-02,15905.0,15945.0,15775.0,15970.0,271734.0,167558.0,15775.0,16530.0,0.0108,0.0003,15916.0,15678.5,15260.25
1180,ZN9999.XSGE,2012-02-03,15845.0,15955.0,15795.0,16065.0,232962.0,163972.0,15945.0,16510.0,0.0006,0.0002,15936.0,15745.0,15320.25
1181,ZN9999.XSGE,2012-02-06,16155.0,16195.0,16105.0,16250.0,160068.0,159708.0,15955.0,16585.0,0.015,0.0003,15987.0,15842.0,15401.25
1182,ZN9999.XSGE,2012-02-07,16175.0,16010.0,15920.0,16195.0,176214.0,155176.0,16195.0,16825.0,-0.0114,-0.0,15976.0,15890.5,15462.0
1183,ZN9999.XSGE,2012-02-08,16090.0,16270.0,16060.0,16275.0,166890.0,156910.0,16010.0,16685.0,0.0162,0.0002,16075.0,15967.0,15536.75
1184,ZN9999.XSGE,2012-02-09,16165.0,16145.0,16100.0,16300.0,169556.0,142894.0,16270.0,16800.0,-0.0077,-0.0,16115.0,16015.5,15600.75
1185,ZN9999.XSGE,2012-02-10,16250.0,16130.0,16080.0,16265.0,126878.0,133940.0,16145.0,16825.0,-0.0009,-0.0001,16150.0,16043.0,15670.75
1186,ZN9999.XSGE,2012-02-13,15950.0,15995.0,15900.0,16100.0,91276.0,123880.0,16130.0,16815.0,-0.0084,-0.0003,16110.0,16048.5,15733.5
1187,ZN9999.XSGE,2012-02-14,15900.0,15825.0,15790.0,15965.0,70528.0,108406.0,15995.0,16625.0,-0.0106,-0.0005,16073.0,16024.5,15778.75
1188,ZN9999.XSGE,2012-02-15,15830.0,15830.0,15770.0,15950.0,58762.0,97410.0,15825.0,16490.0,0.0003,-0.0005,15985.0,16030.0,15816.25
1189,ZN9999.XSGE,2012-02-16,15820.0,15605.0,15525.0,15820.0,296376.0,160032.0,15830.0,16605.0,-0.0142,-0.0008,15877.0,15996.0,15837.25
1190,ZN9999.XSGE,2012-02-17,15720.0,15575.0,15560.0,15750.0,203254.0,178406.0,15605.0,16275.0,-0.0019,-0.0009,15766.0,15958.0,15851.5
1191,ZN9999.XSGE,2012-02-20,15655.0,15605.0,15590.0,15790.0,227206.0,195700.0,15575.0,16280.0,0.0019,-0.0009,15688.0,15899.0,15870.5
1192,ZN9999.XSGE,2012-02-21,15615.0,15780.0,15580.0,15790.0,260568.0,203872.0,15605.0,16280.0,0.0112,-0.0006,15679.0,15876.0,15883.25
1193,ZN9999.XSGE,2012-02-22,15900.0,15825.0,15770.0,15905.0,170160.0,199196.0,15780.0,16340.0,0.0029,-0.0006,15678.0,15831.5,15899.25
1194,ZN9999.XSGE,2012-02-23,15850.0,15865.0,15770.0,15900.0,165906.0,188454.0,15825.0,16450.0,0.0025,-0.0005,15730.0,15803.5,15909.5
1195,ZN9999.XSGE,2012-02-24,15850.0,15805.0,15750.0,15965.0,195742.0,187360.0,15865.0,16465.0,-0.0038,-0.0007,15776.0,15771.0,15907.0
1196,ZN9999.XSGE,2012-02-27,15950.0,15950.0,15880.0,16000.0,159548.0,186542.0,15805.0,16470.0,0.0092,-0.0003,15845.0,15766.5,15907.5
1197,ZN9999.XSGE,2012-02-28,15980.0,16125.0,15955.0,16140.0,196732.0,194288.0,15950.0,16575.0,0.011,0.0003,15914.0,15796.5,15910.5
1198,ZN9999.XSGE,2012-02-29,16120.0,16140.0,16065.0,16145.0,115654.0,187688.0,16125.0,16715.0,0.0009,0.0004,15977.0,15827.5,15928.75
1199,ZN9999.XSGE,2012-03-01,16010.0,15890.0,15880.0,16060.0,177222.0,172706.0,16140.0,16750.0,-0.0155,-0.0006,15982.0,15856.0,15926.0
1200,ZN9999.XSGE,2012-03-02,15985.0,16075.0,15950.0,16090.0,136040.0,164234.0,15890.0,16615.0,0.0116,0.0005,16036.0,15906.0,15932.0
1201,ZN9999.XSGE,2012-03-05,16115.0,16020.0,16000.0,16125.0,82456.0,156486.0,16075.0,16670.0,-0.0034,0.0005,16050.0,15947.5,15923.25
1202,ZN9999.XSGE,2012-03-06,15970.0,15760.0,15720.0,15975.0,131060.0,148190.0,16020.0,16690.0,-0.0162,-0.0049,15977.0,15945.5,15910.75
1203,ZN9999.XSGE,2012-03-07,15475.0,15515.0,15420.0,15590.0,81610.0,135664.0,15760.0,16455.0,-0.0155,-0.0065,15852.0,15914.5,15873.0
1204,ZN9999.XSGE,2012-03-08,15545.0,15645.0,15545.0,15675.0,51038.0,128120.0,15515.0,16145.0,0.0084,-0.0016,15803.0,15892.5,15848.0
1205,ZN9999.XSGE,2012-03-09,15840.0,15890.0,15765.0,15905.0,148042.0,153338.0,15645.0,16345.0,0.0157,0.0008,15766.0,15901.0,15836.0
1206,ZN9999.XSGE,2012-03-12,15950.0,15900.0,15820.0,15950.0,144162.0,158274.0,15890.0,16470.0,0.0006,0.0009,15742.0,15896.0,15831.25
1207,ZN9999.XSGE,2012-03-13,15960.0,16050.0,15915.0,16070.0,170834.0,167740.0,15900.0,16495.0,0.0094,0.0028,15800.0,15888.5,15842.5
1208,ZN9999.XSGE,2012-03-14,16075.0,15905.0,15885.0,16175.0,229496.0,163870.0,16050.0,16625.0,-0.009,0.0009,15878.0,15865.0,15846.25
1209,ZN9999.XSGE,2012-03-15,15830.0,15875.0,15805.0,15930.0,161758.0,160038.0,15905.0,16670.0,-0.0019,0.0006,15924.0,15863.5,15859.75
1210,ZN9999.XSGE,2012-03-16,15975.0,15980.0,15910.0,16045.0,171836.0,159158.0,15875.0,16510.0,0.0066,0.0018,15942.0,15854.0,15880.0
1211,ZN9999.XSGE,2012-03-19,15915.0,15875.0,15825.0,15945.0,125874.0,161652.0,15980.0,16620.0,-0.0066,0.0005,15937.0,15839.5,15893.5
1212,ZN9999.XSGE,2012-03-20,15925.0,15885.0,15810.0,15970.0,180810.0,157688.0,15875.0,16500.0,0.0006,0.0007,15904.0,15852.0,15898.75
1213,ZN9999.XSGE,2012-03-21,15775.0,15820.0,15760.0,15850.0,188462.0,168802.0,15885.0,16525.0,-0.0041,-0.0035,15887.0,15882.5,15898.5
1214,ZN9999.XSGE,2012-03-22,15750.0,15600.0,15585.0,15785.0,240482.0,195300.0,15820.0,16440.0,-0.0139,-0.0165,15832.0,15878.0,15885.25
1215,ZN9999.XSGE,2012-03-23,15570.0,15650.0,15500.0,15655.0,207704.0,188326.0,15600.0,16305.0,0.0032,-0.0113,15766.0,15854.0,15877.5
1216,ZN9999.XSGE,2012-03-26,15640.0,15490.0,15460.0,15695.0,162910.0,206774.0,15650.0,16200.0,-0.0102,-0.0172,15689.0,15813.0,15854.5
1217,ZN9999.XSGE,2012-03-27,15615.0,15640.0,15540.0,15650.0,191008.0,191242.0,15490.0,16220.0,0.0097,-0.0045,15640.0,15772.0,15830.25
1218,ZN9999.XSGE,2012-03-28,15600.0,15455.0,15425.0,15685.0,171478.0,187494.0,15640.0,16220.0,-0.0118,-0.0044,15567.0,15727.0,15796.0
1219,ZN9999.XSGE,2012-03-29,15405.0,15340.0,15310.0,15485.0,124560.0,173380.0,15455.0,16210.0,-0.0074,-0.0025,15515.0,15673.5,15768.5
1220,ZN9999.XSGE,2012-03-30,15415.0,15445.0,15385.0,15465.0,69892.0,156622.0,15340.0,16020.0,0.0068,-0.0009,15474.0,15620.0,15737.0
1221,ZN9999.XSGE,2012-04-05,15350.0,15395.0,15155.0,15435.0,75124.0,144204.0,15445.0,16040.0,-0.0032,-0.0006,15455.0,15572.0,15705.75
1222,ZN9999.XSGE,2012-04-06,15475.0,15575.0,15390.0,15585.0,51790.0,131784.0,15395.0,15935.0,0.0117,0.0002,15442.0,15541.0,15696.5
1223,ZN9999.XSGE,2012-04-09,15750.0,15635.0,15575.0,15780.0,211916.0,171476.0,15575.0,16160.0,0.0039,0.0004,15478.0,15522.5,15702.5
1224,ZN9999.XSGE,2012-04-10,15590.0,15595.0,15570.0,15730.0,210992.0,182046.0,15635.0,16290.0,-0.0026,0.0004,15529.0,15522.0,15700.0
1225,ZN9999.XSGE,2012-04-11,15410.0,15380.0,15380.0,15495.0,181926.0,178468.0,15595.0,16270.0,-0.0138,-0.0002,15516.0,15495.0,15674.5
1226,ZN9999.XSGE,2012-04-12,15460.0,15550.0,15445.0,15580.0,157280.0,176398.0,15380.0,16050.0,0.0111,0.0004,15547.0,15501.0,15657.0
1227,ZN9999.XSGE,2012-04-13,15695.0,15565.0,15560.0,15695.0,146686.0,176150.0,15550.0,16130.0,0.001,0.0004,15545.0,15493.5,15632.75
1228,ZN9999.XSGE,2012-04-16,15370.0,15345.0,15300.0,15430.0,168640.0,188412.0,15565.0,16230.0,-0.0141,-0.0003,15487.0,15482.5,15604.75
1229,ZN9999.XSGE,2012-04-17,15410.0,15370.0,15365.0,15430.0,130354.0,190850.0,15345.0,15990.0,0.0016,-0.0001,15442.0,15485.5,15579.5
1230,ZN9999.XSGE,2012-04-18,15470.0,15535.0,15340.0,15550.0,209726.0,188920.0,15370.0,16010.0,0.0107,0.0005,15473.0,15494.5,15557.25
1231,ZN9999.XSGE,2012-04-19,15455.0,15470.0,15430.0,15490.0,108920.0,188274.0,15535.0,16075.0,-0.0042,0.0003,15457.0,15502.0,15537.0
1232,ZN9999.XSGE,2012-04-20,15495.0,15520.0,15440.0,15550.0,99540.0,184676.0,15470.0,16070.0,0.0032,0.0005,15448.0,15496.5,15518.75
1233,ZN9999.XSGE,2012-04-23,15555.0,15480.0,15480.0,15580.0,111288.0,185062.0,15520.0,16110.0,-0.0026,0.0004,15475.0,15481.0,15501.75
1234,ZN9999.XSGE,2012-04-24,15460.0,15480.0,15420.0,15530.0,121660.0,183498.0,15480.0,16140.0,0.0,0.0004,15497.0,15469.5,15495.75
1235,ZN9999.XSGE,2012-04-25,15490.0,15500.0,15465.0,15545.0,83300.0,180854.0,15480.0,16090.0,0.0013,0.0005,15490.0,15481.5,15488.25
1236,ZN9999.XSGE,2012-04-26,15510.0,15595.0,15495.0,15600.0,90186.0,174102.0,15500.0,16120.0,0.0061,0.0009,15515.0,15486.0,15493.5
